,0,1,2,3
3508,283171,2018/10/19 20:20,1.62467,25.4393
3509,283472,2018/10/19 20:20,1.4002,40.8622
3510,282109,2018/10/19 20:20,1.31226,32.0578
3511,283454,2018/10/19 20:20,1.57812,29.7978
3512,282941,2018/10/19 20:20,1.83894,24.2642
3513,282189,2018/10/19 20:20,1.64279,20.2929
3514,282070,2018/10/19 20:20,1.25611,44.8686
3515,283474,2018/10/19 20:20,1.89957,26.5944
3516,282111,2018/10/19 20:20,1.37742,37.8785
3517,282683,2018/10/19 20:20,1.65112,23.7283
3518,283456,2018/10/19 20:20,1.61994,30.5618
3519,282506,2018/10/19 20:20,1.30497,32.2948
3520,282329,2018/10/19 20:20,1.31873,27.7309
3521,282232,2018/10/19 20:20,1.08738,100.326
3522,283476,2018/10/19 20:20,1.27124,46.2249
3523,282113,2018/10/19 20:20,1.47809,24.5661
3524,283458,2018/10/19 20:20,1.77968,25.1948
3525,282706,2018/10/19 20:20,1.21351,35.0071
3526,283478,2018/10/19 20:20,1.24092,52.5043
3527,283460,2018/10/19 20:20,1.46628,31.07
3528,282708,2018/10/19 20:20,2.01641,17.0411
3529,283442,2018/10/19 20:20,1.36515,64.0144
3530,283480,2018/10/19 20:20,1.35635,32.8963
3531,283219,2018/10/19 20:20,2.25892,22.6414
3532,283462,2018/10/19 20:20,1.18487,38.1954
3533,282710,2018/10/19 20:20,1.43099,22.8583
3534,282867,2018/10/19 20:20,1.49278,24.5125
3535,283444,2018/10/19 20:20,1.24527,40.7188
3536,283482,2018/10/19 20:20,1.44912,31.2853
3537,283464,2018/10/19 20:20,1.22418,35.4753
3538,283384,2018/10/19 20:20,1.18184,29.1815
3539,282433,2018/10/19 20:20,1.93161,17.5188
3540,283446,2018/10/19 20:20,1.8113,21.4564
3541,283344,2018/10/19 20:20,1.30878,29.879
3542,283484,2018/10/19 20:20,2.24069,20.174
3543,282978,2018/10/19 20:20,1.58204,22.7959
3544,282633,2018/10/19 20:20,1.82044,20.2966
3545,283466,2018/10/19 20:20,2.87315,17.1219
3546,283448,2018/10/19 20:20,1.33265,33.4969
3547,282063,2018/10/19 20:20,1.22389,51.8408
3548,282895,2018/10/19 20:20,1.49391,28.2804
3549,283040,2018/10/19 20:20,1.61794,22.4173
3550,283468,2018/10/19 20:20,2.04246,38.8439
3551,282596,2018/10/19 20:20,1.55624,22.3774
3552,283450,2018/10/19 20:20,1.11201,69.4472
3553,282225,2018/10/19 20:20,1.46282,21.5743
3554,282065,2018/10/19 20:20,1.25092,41.7488
3555,282897,2018/10/19 20:20,1.78952,18.2901
3556,283470,2018/10/19 20:20,1.90577,29.1709
3557,283452,2018/10/19 20:20,1.32999,33.2497
3558,282857,2018/10/19 20:20,1.73377,22.1318
3559,282838,2018/10/19 20:20,1.62094,26.5412
3560,282422,2018/10/19 20:20,1.30226,22.8172
3561,282880,2018/10/19 20:20,1.30644,35.203
3562,282130,2018/10/19 20:20,1.34821,36.2439
3563,282464,2018/10/19 20:20,1.45418,29.3087
3564,282859,2018/10/19 20:20,1.67298,31.3708
3565,282190,2018/10/19 20:20,1.29238,26.3376
3566,282444,2018/10/19 20:20,1.39561,31.2225
3567,282132,2018/10/19 20:20,1.49487,25.9123
3568,282466,2018/10/19 20:20,1.47322,20.0171
3569,282704,2018/10/19 20:20,1.38232,27.5971
3570,282945,2018/10/19 20:20,1.53623,25.7572
3571,282386,2018/10/19 20:20,1.1889,38.4753
3572,283294,2018/10/19 20:20,1.70396,28.244
3573,282527,2018/10/19 20:20,2.05826,15.1361
3574,282134,2018/10/19 20:20,2.07949,17.3756
3575,282468,2018/10/19 20:20,1.79385,17.5158
3576,282489,2018/10/19 20:20,1.82814,19.829
3577,283031,2018/10/19 20:20,1.41764,37.2629
3578,282136,2018/10/19 20:20,2.03424,19.0051
3579,282806,2018/10/19 20:20,1.92933,17.7772
3580,282951,2018/10/19 20:20,1.32635,21.8
3581,282846,2018/10/19 20:20,1.28696,34.5099
3582,282371,2018/10/19 20:20,1.48464,24.7346
3583,283519,2018/10/19 20:20,1.50076,26.818
3584,282159,2018/10/19 20:20,1.64125,23.1057
3585,282996,2018/10/19 20:20,1.25136,24.2724
3586,282514,2018/10/19 20:20,1.60092,26.6902
3587,282572,2018/10/19 20:20,1.75219,19.9466
3588,282671,2018/10/19 20:20,1.61199,27.08
3589,282998,2018/10/19 20:20,1.19769,31.9117
3590,283345,2018/10/19 20:20,1.46525,25.4191
3591,283142,2018/10/19 20:20,1.24786,36.8259
3592,282478,2018/10/19 20:20,1.63088,23.4309
3593,283000,2018/10/19 20:20,1.28674,49.5698
3594,283347,2018/10/19 20:20,1.86949,20.8002
3595,282916,2018/10/19 20:20,1.41573,26.7532
3596,282417,2018/10/19 20:20,1.43424,30.1684
3597,282480,2018/10/19 20:20,1.79195,22.1743
3598,282500,2018/10/19 20:20,1.35217,29.914
3599,281968,2018/10/19 20:20,1.7199,21.2979
3600,283145,2018/10/19 20:20,1.06403,62.2667
3601,283083,2018/10/19 20:20,1.33229,49.7801
3602,282855,2018/10/19 20:20,1.40229,29.7374
3603,281931,2018/10/19 20:20,1.81949,19.8514
3604,282659,2018/10/19 20:20,1.76052,22.6346
3605,282964,2018/10/19 20:20,1.49412,24.4444
3606,281952,2018/10/19 20:20,1.36409,43.0538
3607,281933,2018/10/19 20:20,1.42492,31.0766
3608,282289,2018/10/19 20:20,2.3974,15.8019
3609,282860,2018/10/19 20:20,1.45319,28.3063
3610,282966,2018/10/19 20:20,1.05757,98.8118
3611,282191,2018/10/19 20:20,1.29284,26.4685
3612,282355,2018/10/19 20:20,1.78161,20.9726
3613,281935,2018/10/19 20:20,1.37398,33.8359
3614,282291,2018/10/19 20:20,1.55362,16.297
3615,282212,2018/10/19 20:20,1.67688,20.7602
3616,282803,2018/10/19 20:20,2.35473,15.2788
3617,282233,2018/10/19 20:20,1.09456,96.9491
3618,283133,2018/10/19 20:20,1.45927,23.3739
3619,282447,2018/10/19 20:20,1.49355,27.0336
3620,282784,2018/10/19 20:20,1.49329,25.6991
3621,282193,2018/10/19 20:20,2.25118,14.1746
3622,281937,2018/10/19 20:20,1.54261,30.3144
3623,283092,2018/10/19 20:20,1.26447,31.6041
3624,283317,2018/10/19 20:20,1.51946,26.4582
3625,281919,2018/10/19 20:20,1.52273,28.4379
3626,283403,2018/10/19 20:20,2.09234,27.5086
3627,282786,2018/10/19 20:20,1.45644,23.6171
3628,283032,2018/10/19 20:20,1.23649,45.1033
3629,283380,2018/10/19 20:20,1.14582,34.2866
3630,282076,2018/10/19 20:20,3.22926,12.0103
3631,281939,2018/10/19 20:20,1.60466,26.1063
3632,281921,2018/10/19 20:20,1.65519,25.0061
3633,282729,2018/10/19 20:20,2.04756,16.1924
3634,283405,2018/10/19 20:20,1.39235,37.3595
3635,282372,2018/10/19 20:20,1.5103,23.7405
3636,283034,2018/10/19 20:20,1.30998,29.7565
3637,281923,2018/10/19 20:20,1.56595,24.9064
3638,283407,2018/10/19 20:20,2.2316,13.9303
3639,283223,2018/10/19 20:20,1.54695,29.9457
3640,282850,2018/10/19 20:20,1.20969,34.1229
3641,282319,2018/10/19 20:20,1.59618,21.5919
3642,281925,2018/10/19 20:20,1.87001,26.8011
3643,282536,2018/10/19 20:20,1.81781,19.3113
3644,282282,2018/10/19 20:20,1.17812,82.6688
3645,281927,2018/10/19 20:20,1.53784,32.1264
3646,283348,2018/10/19 20:20,1.34914,31.6801
3647,282284,2018/10/19 20:20,1.63124,28.5237
3648,282106,2018/10/19 20:20,1.48821,28.8879
3649,283104,2018/10/19 20:20,1.507,32.6054
3650,283328,2018/10/19 20:20,1.91947,19.8653
3651,281929,2018/10/19 20:20,1.50951,32.1525
3652,281969,2018/10/19 20:20,1.21959,31.9267
3653,283287,2018/10/19 20:20,1.26365,34.8962
3654,282286,2018/10/19 20:20,2.19096,15.7317
3655,282440,2018/10/19 20:20,1.73735,24.5921
3656,281950,2018/10/19 20:20,1.02801,81.8817
3657,282207,2018/10/19 20:20,1.34227,25.6311
3658,283434,2018/10/19 20:20,1.32592,34.6808
3659,283436,2018/10/19 20:20,1.19639,41.5828
3660,282152,2018/10/19 20:20,1.81218,20.6237
3661,283418,2018/10/19 20:20,1.57159,30.1194
3662,282989,2018/10/19 20:20,1.42678,31.7365
3663,283438,2018/10/19 20:20,1.36551,28.3465
3664,283050,2018/10/19 20:20,1.57784,25.8852
3665,283029,2018/10/19 20:20,1.39193,33.7058
3666,282585,2018/10/19 20:20,1.73364,24.0802
3667,283420,2018/10/19 20:20,1.39183,32.6075
3668,283051,2018/10/19 20:20,1.77898,20.5764
3669,283216,2018/10/19 20:20,1.46237,28.2857
3670,283535,2018/10/19 20:20,1.45504,28.0169
3671,282863,2018/10/19 20:20,1.76852,21.448
3672,283440,2018/10/19 20:20,1.33462,31.9323
3673,283134,2018/10/19 20:20,1.23594,38.0163
3674,283052,2018/10/19 20:20,1.93086,17.9347
3675,282687,2018/10/19 20:20,1.55329,13.5084
3676,283422,2018/10/19 20:20,1.5152,30.0423
3677,283073,2018/10/19 20:20,1.24887,30.6193
3678,282865,2018/10/19 20:20,1.54096,24.285
3679,283094,2018/10/19 20:20,1.22412,38.2197
3680,283340,2018/10/19 20:20,1.65708,22.9779
3681,282690,2018/10/19 20:20,1.80859,20.5373
3682,282430,2018/10/19 20:20,1.49202,25.4174
3683,282077,2018/10/19 20:20,1.34356,29.1386
3684,283424,2018/10/19 20:20,1.32651,35.8019
3685,282808,2018/10/19 20:20,1.22116,31.5889
3686,283342,2018/10/19 20:20,1.82726,21.8344
3687,283300,2018/10/19 20:20,1.59302,24.3341
3688,283426,2018/10/19 20:20,1.45961,39.5341
3689,282790,2018/10/19 20:20,1.68287,15.4338
3690,282040,2018/10/19 20:20,1.6921,21.0337
3691,282220,2018/10/19 20:20,1.97284,16.3897
3692,283428,2018/10/19 20:20,1.29685,36.3323
3693,282852,2018/10/19 20:20,1.19939,30.0359
3694,282203,2018/10/19 20:20,1.37585,24.9541
3695,283430,2018/10/19 20:20,1.08658,88.5366
3696,283021,2018/10/19 20:20,1.5048,26.7234
3697,282937,2018/10/19 20:20,1.61408,26.2069
3698,283432,2018/10/19 20:20,1.29465,36.1947
3699,282107,2018/10/19 20:20,1.6248,25.6302
3700,283023,2018/10/19 20:20,1.93196,18.5421
3701,282482,2018/10/19 20:20,1.52776,24.0657
3702,282939,2018/10/19 20:20,1.63751,26.9048
3703,282561,2018/10/19 20:20,1.68411,23.4044
3704,283231,2018/10/19 20:20,1.28637,43.4577
3705,282799,2018/10/19 20:20,1.38386,39.2649
3706,281972,2018/10/19 20:20,1.89045,22.6678
3707,283173,2018/10/19 20:20,1.39434,33.1033
3708,282563,2018/10/19 20:20,1.60419,22.847
3709,283027,2018/10/19 20:20,1.56521,24.3428
3710,282354,2018/10/19 20:20,1.80184,20.6544
3711,281974,2018/10/19 20:20,1.4432,25.5139
3712,282153,2018/10/19 20:20,1.78455,20.7311
3713,282330,2018/10/19 20:20,1.70749,20.8675
3714,282905,2018/10/19 20:20,1.57696,28.0795
3715,281976,2018/10/19 20:20,1.46663,20.7036
3716,282991,2018/10/19 20:20,1.62401,21.9227
3717,283177,2018/10/19 20:20,1.31999,47.1725
3718,282155,2018/10/19 20:20,1.5933,25.6263
3719,282548,2018/10/19 20:20,1.38365,26.2412
3720,282907,2018/10/19 20:20,1.28938,31.154
3721,281978,2018/10/19 20:20,1.34464,31.888
3722,282157,2018/10/19 20:20,1.52722,26.8844
3723,282994,2018/10/19 20:20,1.26673,29.2773
3724,282472,2018/10/19 20:20,1.76126,20.9526
3725,281980,2018/10/19 20:20,1.52479,24.3711
3726,282097,2018/10/19 20:20,1.4458,27.424
3727,282391,2018/10/19 20:20,1.57809,28.1319
3728,282059,2018/10/19 20:20,1.43621,30.1442
3729,282810,2018/10/19 20:20,1.42678,29.0908
3730,281982,2018/10/19 20:20,1.60519,21.1328
3731,282830,2018/10/19 20:20,1.52566,26.7092
3732,282299,2018/10/19 20:20,1.89327,17.875
3733,282652,2018/10/19 20:20,1.4858,30.3695
3734,282812,2018/10/19 20:20,1.36014,28.6608
3735,281984,2018/10/19 20:20,1.61831,20.8829
3736,283166,2018/10/19 20:20,1.41009,35.7665
3737,282366,2018/10/19 20:20,3.06392,12.2815
3738,281986,2018/10/19 20:20,2.02368,18.0108
3739,282557,2018/10/19 20:20,1.54309,26.016
3740,283062,2018/10/19 20:20,2.18043,19.9766
3741,282795,2018/10/19 20:20,1.98587,17.0107
3742,282368,2018/10/19 20:20,1.34627,59.7063
3743,282418,2018/10/19 20:20,1.46301,26.2284
3744,281988,2018/10/19 20:20,1.32931,27.4203
3745,282226,2018/10/19 20:20,1.75213,20.856
3746,282559,2018/10/19 20:20,2.73497,14.6232
3747,282459,2018/10/19 20:20,1.45083,28.925
3748,282797,2018/10/19 20:20,1.41923,37.6908
3749,282679,2018/10/19 20:20,1.31147,33.7463
3750,282919,2018/10/19 20:20,1.75593,23.1299
3751,282128,2018/10/19 20:20,1.56596,23.8816
3752,282878,2018/10/19 20:20,2.78365,13.0839
3753,282837,2018/10/19 20:20,1.31408,31.5944
3754,282306,2018/10/19 20:20,1.4343,29.3727
3755,283150,2018/10/19 20:20,1.10606,42.1449
3756,283086,2018/10/19 20:20,1.65618,30.6045
3757,282721,2018/10/19 20:20,1.86982,21.8055
3758,282269,2018/10/19 20:20,1.41625,29.8897
3759,283332,2018/10/19 20:20,1.64441,21.7595
3760,282308,2018/10/19 20:20,2.33721,16.3288
3761,283152,2018/10/19 20:20,1.41448,32.4328
3762,283374,2018/10/19 20:20,1.36157,30.1597
3763,281953,2018/10/19 20:20,1.40453,28.4701
3764,282210,2018/10/19 20:20,1.65528,22.4738
3765,282903,2018/10/19 20:20,1.21164,38.1459
3766,282723,2018/10/19 20:20,1.90957,19.7547
3767,282564,2018/10/19 20:20,1.37272,28.8014
3768,282487,2018/10/19 20:20,1.36772,27.4179
3769,282310,2018/10/19 20:20,2.10034,16.6285
3770,282783,2018/10/19 20:20,1.55255,23.9109
3771,282685,2018/10/19 20:20,1.91527,19.3246
3772,281917,2018/10/19 20:20,1.4452,28.0013
3773,282725,2018/10/19 20:20,1.57502,22.7591
3774,281996,2018/10/19 20:20,1.05534,103.36
3775,282469,2018/10/19 20:20,0.923419,40
3776,283398,2018/10/19 20:20,1.25702,73.2021
3777,283158,2018/10/19 20:20,1.17894,51.5648
3778,282727,2018/10/19 20:20,1.8262,20.4108
3779,283218,2018/10/19 20:20,1.76189,30.6471
3780,283277,2018/10/19 20:20,1.27848,44.3559
3781,283400,2018/10/19 20:20,1.56848,26.1018
3782,282118,2018/10/19 20:20,1.3108,31.2031
3783,282473,2018/10/19 20:20,1.39508,28.023
3784,283279,2018/10/19 20:20,1.17079,54.5633
3785,283402,2018/10/19 20:20,1.92846,24.4264
3786,283281,2018/10/19 20:20,2.52071,23.8636
3787,282260,2018/10/19 20:20,2.43469,14.781
3788,282300,2018/10/19 20:20,1.90139,18.018
3789,283283,2018/10/19 20:20,1.38504,37.2674
3790,282043,2018/10/19 20:20,1.74764,19.8738
3791,282262,2018/10/19 20:20,2.49344,14.4026
3792,282696,2018/10/19 20:20,1.55906,24.1495
3793,282302,2018/10/19 20:20,1.23075,79.913
3794,282045,2018/10/19 20:20,1.84464,18.6709
3795,282205,2018/10/19 20:20,1.54721,22.5205
3796,282304,2018/10/19 20:20,1.39361,49.1336
3797,282816,2018/10/19 20:20,1.54592,22.0058
3798,282246,2018/10/19 20:20,2.16133,15.6088
3799,282719,2018/10/19 20:20,1.95307,18.8658
3800,283309,2018/10/19 20:20,1.70756,22.601
3801,281990,2018/10/19 20:20,1.61936,20.736
3802,282701,2018/10/19 20:20,2.42399,12.6881
3803,282504,2018/10/19 20:20,3.03269,13.598
3804,282383,2018/10/19 20:20,1.09651,46.6349
3805,282741,2018/10/19 20:20,1.80906,20.0978
3806,283212,2018/10/19 20:20,2.22531,23.1193
3807,282353,2018/10/19 20:20,1.89138,17.9241
3808,282424,2018/10/19 20:20,2.87692,17.1887
3809,283375,2018/10/19 20:20,1.5184,24.5768
3810,282603,2018/10/19 20:20,1.35076,33.5438
3811,282883,2018/10/19 20:20,1.53919,26.5021
3812,283049,2018/10/19 20:20,1.57402,25.8831
3813,283214,2018/10/19 20:20,1.14966,60.1488
3814,282445,2018/10/19 20:20,1.39384,32.848
3815,282861,2018/10/19 20:20,1.34558,30.6504
3816,282426,2018/10/19 20:20,1.59489,27.9192
3817,282234,2018/10/19 20:20,1.44963,27.0272
3818,282357,2018/10/19 20:20,3.13665,10.9417
3819,282094,2018/10/19 20:20,1.35839,31.3558
3820,282646,2018/10/19 20:20,1.3663,26.6198
3821,283536,2018/10/19 20:20,1.32471,32.0135
3822,282428,2018/10/19 20:20,2.54525,12.0869
3823,282952,2018/10/19 20:20,1.32635,21.8
3824,283538,2018/10/19 20:20,1.15318,59.233
3825,282668,2018/10/19 20:20,1.20385,52.9414
3826,283320,2018/10/19 20:20,2.80726,19.5334
3827,282532,2018/10/19 20:20,1.16784,31.3378
3828,282298,2018/10/19 20:20,2.07101,17.4443
3829,282870,2018/10/19 20:20,1.44331,23.5204
3830,283322,2018/10/19 20:20,1.14055,44.0158
3831,282435,2018/10/19 20:20,1.27018,34.1482
3832,282634,2018/10/19 20:20,1.50427,23.1671
3833,283019,2018/10/19 20:20,1.66553,20.0306
3834,282223,2018/10/19 20:20,1.04057,100.198
3835,283367,2018/10/19 20:20,1.31728,30.1701
3836,283186,2018/10/19 20:20,1.95328,21.7171
3837,282183,2018/10/19 20:20,1.89764,19.1097
3838,283206,2018/10/19 20:20,1.12803,34.1426
3839,283369,2018/10/19 20:20,2.39258,12.9528
3840,283228,2018/10/19 20:20,1.32394,40.674
3841,282185,2018/10/19 20:20,2.03563,16.5067
3842,283208,2018/10/19 20:20,1.20235,40.5497
3843,282349,2018/10/19 20:20,1.27784,32.4936
3844,283307,2018/10/19 20:20,1.39097,32.8416
3845,282046,2018/10/19 20:20,1.73911,18.7211
3846,282699,2018/10/19 20:20,1.83627,21.7836
3847,283149,2018/10/19 20:20,1.43865,31.934
3848,283371,2018/10/19 20:20,1.93147,20.6092
3849,282739,2018/10/19 20:20,1.59807,20.6658
3850,282187,2018/10/19 20:20,1.58041,19.5157
3851,283210,2018/10/19 20:20,1.41495,30.5612
3852,282351,2018/10/19 20:20,1.93211,21.0416
3853,282879,2018/10/19 20:20,2.80893,13.0153
3854,283067,2018/10/19 20:20,1.56773,31.6162
3855,282922,2018/10/19 20:20,1.15963,36.9932
3856,282384,2018/10/19 20:20,1.63177,28.8798
3857,283193,2018/10/19 20:20,1.47229,29.4567
3858,282544,2018/10/19 20:20,1.53107,25.3428
3859,283069,2018/10/19 20:20,1.79617,26.8493
3860,282924,2018/10/19 20:20,1.40011,33.4465
3861,282546,2018/10/19 20:20,1.34727,25.2297
3862,282664,2018/10/19 20:20,1.26419,39.3974
3863,282566,2018/10/19 20:20,1.51955,26.561
3864,282213,2018/10/19 20:20,1.61479,22.197
3865,283071,2018/10/19 20:20,1.35245,26.571
3866,282926,2018/10/19 20:20,1.15743,49.8016
3867,282568,2018/10/19 20:20,1.5057,25.7218
3868,282950,2018/10/19 20:20,0.932711,59
3869,282450,2018/10/19 20:20,2.18634,17.2419
3870,282237,2018/10/19 20:20,1.52292,26.7731
3871,282570,2018/10/19 20:20,1.59455,17.9344
3872,282629,2018/10/19 20:20,1.50566,30.4905
3873,282650,2018/10/19 20:20,1.87189,25.0883
3874,282452,2018/10/19 20:20,1.90679,18.9729
3875,282454,2018/10/19 20:20,1.99033,15.0288
3876,282364,2018/10/19 20:20,2.25811,16.9492
3877,281966,2018/10/19 20:20,1.67575,18.4566
3878,282456,2018/10/19 20:20,1.36748,26.905
3879,282958,2018/10/19 20:20,1.12927,47.9483
3880,282853,2018/10/19 20:20,1.46729,25.162
3881,282876,2018/10/19 20:20,1.65655,23.1627
3882,283063,2018/10/19 20:20,2.99963,12.9653
3883,282984,2018/10/19 20:20,1.17542,34.9638
3884,283065,2018/10/19 20:20,1.38122,33.9876
3885,282401,2018/10/19 20:20,2.17532,15.4603
3886,283392,2018/10/19 20:20,1.47164,31.0633
3887,282682,2018/10/19 20:20,2.41818,14.0276
3888,283394,2018/10/19 20:20,1.39972,32.8239
3889,281915,2018/10/19 20:20,1.32881,35.5537
3890,282091,2018/10/19 20:20,1.83846,24.5622
3891,283293,2018/10/19 20:20,1.29436,37.7316
3892,282252,2018/10/19 20:20,1.67001,22.5747
3893,283396,2018/10/19 20:20,1.15478,47.6536
3894,282331,2018/10/19 20:20,1.70719,20.8384
3895,282254,2018/10/19 20:20,2.03395,15.5573
3896,282490,2018/10/19 20:20,1.83885,19.7698
3897,282510,2018/10/19 20:20,1.95063,19.2489
3898,282256,2018/10/19 20:20,1.50936,21.1618
3899,282929,2018/10/19 20:20,2.19404,27.4884
3900,282258,2018/10/19 20:20,1.86362,18.2999
3901,282976,2018/10/19 20:20,1.62349,26.6653
3902,282280,2018/10/19 20:20,1.2448,33.2167
3903,282913,2018/10/19 20:20,1.40143,28.0262
3904,282061,2018/10/19 20:20,1.70724,28.8176
3905,282122,2018/10/19 20:20,1.3653,38.6115
3906,282242,2018/10/19 20:20,1.59455,24.476
3907,283386,2018/10/19 20:20,1.27472,49.0631
3908,282833,2018/10/19 20:20,1.36176,30.3408
3909,282655,2018/10/19 20:20,1.461,28.3609
3910,282244,2018/10/19 20:20,1.95204,17.1396
3911,283388,2018/10/19 20:20,1.25962,44.5739
3912,282717,2018/10/19 20:20,1.73083,20.1894
3913,283082,2018/10/19 20:20,1.27283,47.3881
3914,282126,2018/10/19 20:20,1.35765,40.009
3915,282657,2018/10/19 20:20,1.44983,35.767
3916,283390,2018/10/19 20:20,1.24982,47.2106
3917,283250,2018/10/19 20:20,1.32775,37.0678
3918,282819,2018/10/19 20:20,1.50913,25.4801
3919,282901,2018/10/19 20:20,1.29247,33.7596
3920,283270,2018/10/19 20:20,1.26435,36.2246
3921,283252,2018/10/19 20:20,1.66555,29.6534
3922,282230,2018/10/19 20:20,2.28003,16.4892
3923,282171,2018/10/19 20:20,1.75478,22.1604
3924,283272,2018/10/19 20:20,1.77103,27.1054
3925,282762,2018/10/19 20:20,1.35236,32.5118
3926,283254,2018/10/19 20:20,1.84661,31.7952
3927,282744,2018/10/19 20:20,1.61608,24.4041
3928,282173,2018/10/19 20:20,2.36204,15.3938
3929,283274,2018/10/19 20:20,2.38148,15.5028
3930,282764,2018/10/19 20:20,2.70711,14.9296
3931,283256,2018/10/19 20:20,1.39632,34.3367
3932,282388,2018/10/19 20:20,1.29049,30.8503
3933,282175,2018/10/19 20:20,2.20251,16.1317
3934,283238,2018/10/19 20:20,1.15817,42.5483
3935,283258,2018/10/19 20:20,1.2988,37.8909
3936,283074,2018/10/19 20:20,1.36777,30.6848
3937,282177,2018/10/19 20:20,1.83721,18.4051
3938,283240,2018/10/19 20:20,1.88788,21.9543
3939,283260,2018/10/19 20:20,1.28539,48.3473
3940,282848,2018/10/19 20:20,1.52877,26.8159
3941,282973,2018/10/19 20:20,1.25337,47.8624
3942,283097,2018/10/19 20:20,1.4566,30.8065
3943,282179,2018/10/19 20:20,1.97449,14.1673
3944,283242,2018/10/19 20:20,1.3911,32.749
3945,283077,2018/10/19 20:20,1.40071,34.9757
3946,283058,2018/10/19 20:20,1.25856,31.7399
3947,283262,2018/10/19 20:20,1.29195,38.619
3948,283365,2018/10/19 20:20,1.41371,25.4603
3949,283184,2018/10/19 20:20,1.89609,22.3182
3950,282181,2018/10/19 20:20,2.15429,14.1763
3951,283244,2018/10/19 20:20,4.71073,11.5207
3952,283079,2018/10/19 20:20,1.48452,30.6891
3953,283165,2018/10/19 20:20,1.52292,34.3571
3954,282873,2018/10/19 20:20,1.46802,23.3682
3955,283264,2018/10/19 20:20,1.4645,33.3961
3956,282537,2018/10/19 20:20,1.82805,19.1252
3957,283246,2018/10/19 20:20,1.59644,27.8717
3958,283081,2018/10/19 20:20,1.21203,50.0824
3959,282499,2018/10/19 20:20,1.3564,29.5911
3960,283103,2018/10/19 20:20,1.35798,33.0422
3961,283266,2018/10/19 20:20,1.56449,37.3404
3962,283002,2018/10/19 20:20,1.29015,21.0237
3963,282539,2018/10/19 20:20,2.12496,14.1084
3964,283248,2018/10/19 20:20,1.205,41.7886
3965,283349,2018/10/19 20:20,1.52843,26.2679
3966,282266,2018/10/19 20:20,1.72024,18.2562
3967,283268,2018/10/19 20:20,1.45349,29.2459
3968,282541,2018/10/19 20:20,1.69419,21.2661
3969,283128,2018/10/19 20:20,1.22288,52.2983
3970,282068,2018/10/19 20:20,1.45186,29.1759
3971,282542,2018/10/19 20:20,1.33485,32.7323
3972,282523,2018/10/19 20:20,1.61681,20.7585
3973,281991,2018/10/19 20:20,1.23961,26.8544
3974,282288,2018/10/19 20:20,2.11133,17.6326
3975,283130,2018/10/19 20:20,1.78705,20.825
3976,282051,2018/10/19 20:20,1.28173,35.1307
3977,282525,2018/10/19 20:20,1.51215,22.2117
3978,283334,2018/10/19 20:20,2.29135,19.6573
3979,283154,2018/10/19 20:20,1.31193,39.736
3980,282053,2018/10/19 20:20,1.42184,29.8223
3981,282073,2018/10/19 20:20,1.53472,28.4446
3982,283030,2018/10/19 20:20,1.40426,32.2806
3983,282214,2018/10/19 20:20,1.73912,19.7347
3984,282509,2018/10/19 20:20,3.51165,9.90874
3985,282746,2018/10/19 20:20,1.35243,26.367
3986,282055,2018/10/19 20:20,1.28249,33.7177
3987,282648,2018/10/19 20:20,1.50517,25.3082
3988,282360,2018/10/19 20:20,2.93773,11.5292
3989,282590,2018/10/19 20:20,1.4098,31.0232
3990,282119,2018/10/19 20:20,1.10578,41.128
3991,282828,2018/10/19 20:20,1.32376,28.8166
3992,282362,2018/10/19 20:20,2.08206,17.2767
3993,283139,2018/10/19 20:20,1.29232,34.2641
3994,282849,2018/10/19 20:20,1.8293,20.5359
3995,282693,2018/10/19 20:20,1.65474,23.5592
3996,282515,2018/10/19 20:20,1.24978,33.8794
3997,282713,2018/10/19 20:20,1.74515,22.3157
3998,282517,2018/10/19 20:20,1.77754,20.0108
3999,282614,2018/10/19 20:20,1.55215,27.3954
4000,283205,2018/10/19 20:20,1.40014,30.3312
4001,282635,2018/10/19 20:20,1.3926,27.5256
4002,281947,2018/10/19 20:20,1.35781,47.509
4003,282519,2018/10/19 20:20,2.0544,18.5825
4004,282398,2018/10/19 20:20,1.32761,36.7982
4005,283169,2018/10/19 20:20,1.25975,44.7514
4006,282066,2018/10/19 20:20,1.25833,43.2712
4007,282961,2018/10/19 20:20,1.43771,34.307
4008,282419,2018/10/19 20:20,1.39656,28.438
4009,282521,2018/10/19 20:20,2.05335,16.299
4010,282400,2018/10/19 20:20,1.44963,28.9496
4011,281893,2018/10/19 20:20,1.29078,31.3275
4012,283510,2018/10/19 20:20,1.28004,34.2591
4013,282985,2018/10/19 20:20,1.43744,29.833
4014,282010,2018/10/19 20:20,1.51244,34.0639
4015,281875,2018/10/19 20:20,1.42108,29.4923
4016,281913,2018/10/19 20:20,1.56707,27.445
4017,283492,2018/10/19 20:20,1.64637,34.9203
4018,282030,2018/10/19 20:20,1.54973,21.9342
4019,281895,2018/10/19 20:20,1.60995,21.9298
4020,283417,2018/10/19 20:20,1.5945,28.4799
4021,283512,2018/10/19 20:20,2.10743,44.5641
4022,282250,2018/10/19 20:20,1.4266,24.511
4023,282840,2018/10/19 20:20,1.65048,26.9905
4024,282012,2018/10/19 20:20,1.40546,32.2745
4025,281877,2018/10/19 20:20,1.50852,28.1046
4026,283494,2018/10/19 20:20,1.59452,28.2312
4027,282841,2018/10/19 20:20,1.5685,29.842
